,start,stop,steps_count,average amplitude
0,2021-05-29 08:54:31.300,2021-05-29 08:56:32.467,100,0.5173202738615269
1,2021-05-29 08:54:31.334,2021-05-29 08:56:32.500,100,0.5173314602607122
2,2021-05-29 08:54:31.367,2021-05-29 08:56:32.534,100,0.5173410601577242
3,2021-05-29 08:54:31.400,2021-05-29 08:56:32.567,100,0.5173444631431182
4,2021-05-29 08:54:31.434,2021-05-29 08:56:32.600,100,0.5173400092309116
5,2021-05-29 08:54:31.467,2021-05-29 08:56:32.634,100,0.5173364474459762
6,2021-05-29 08:54:31.500,2021-05-29 08:56:32.667,100,0.5173389617612322
7,2021-05-29 08:54:31.534,2021-05-29 08:56:32.700,100,0.5173405839158202
8,2021-05-29 08:54:31.567,2021-05-29 08:56:32.734,100,0.5173377194437642
9,2021-05-29 08:54:31.600,2021-05-29 08:56:32.767,100,0.5173319936086472
10,2021-05-29 08:54:31.634,2021-05-29 08:56:32.800,100,0.5173256435078192
11,2021-05-29 08:54:31.667,2021-05-29 08:56:32.834,100,0.5173202282864651
12,2021-05-29 08:54:31.700,2021-05-29 08:56:32.867,100,0.5173163645929059
13,2021-05-29 08:54:31.734,2021-05-29 08:56:32.900,100,0.5173135982327951
14,2021-05-29 08:54:31.767,2021-05-29 08:56:32.934,100,0.5173114065807299
15,2021-05-29 08:54:31.800,2021-05-29 08:56:32.967,100,0.5173123325668579
16,2021-05-29 08:54:31.834,2021-05-29 08:56:33.000,100,0.5173167335711965
17,2021-05-29 08:54:31.867,2021-05-29 08:56:33.034,100,0.5173198765959188
18,2021-05-29 08:54:31.900,2021-05-29 08:56:33.067,100,0.5173160106551437
19,2021-05-29 08:54:31.934,2021-05-29 08:56:33.100,100,0.5173094361863743
20,2021-05-29 08:54:31.967,2021-05-29 08:56:33.134,100,0.5173058559582954
21,2021-05-29 08:54:32.000,2021-05-29 08:56:33.167,100,0.5173063576460734
22,2021-05-29 08:54:32.034,2021-05-29 08:56:33.200,100,0.5173031398510864
23,2021-05-29 08:54:32.067,2021-05-29 08:56:33.234,100,0.5172997586144381
24,2021-05-29 08:54:32.100,2021-05-29 08:56:33.267,100,0.5172989982207843
25,2021-05-29 08:54:32.134,2021-05-29 08:56:33.300,100,0.5172977206644824
26,2021-05-29 08:54:32.167,2021-05-29 08:56:33.334,100,0.517295849938613
27,2021-05-29 08:54:32.200,2021-05-29 08:56:33.367,100,0.5172933714205732
28,2021-05-29 08:54:32.234,2021-05-29 08:56:33.400,100,0.5172898158158077
29,2021-05-29 08:54:32.267,2021-05-29 08:56:33.434,100,0.5172869866194625
30,2021-05-29 08:54:32.300,2021-05-29 08:56:33.467,100,0.5172878847264972
31,2021-05-29 08:54:32.334,2021-05-29 08:56:33.500,100,0.5172879087390878
32,2021-05-29 08:54:32.367,2021-05-29 08:56:33.534,100,0.5172884580536419
33,2021-05-29 08:54:32.400,2021-05-29 08:56:33.567,100,0.5172922467622385
34,2021-05-29 08:54:32.434,2021-05-29 08:56:33.600,100,0.517288979526603
35,2021-05-29 08:54:32.467,2021-05-29 08:56:33.634,100,0.5172757394229973
36,2021-05-29 08:54:32.500,2021-05-29 08:56:33.667,100,0.5172620853313618
37,2021-05-29 08:54:32.534,2021-05-29 08:56:33.700,100,0.5172594316142007
38,2021-05-29 08:54:32.567,2021-05-29 08:56:33.734,100,0.5172676992699372
39,2021-05-29 08:54:32.600,2021-05-29 08:56:33.767,100,0.5172701707880922
40,2021-05-29 08:54:32.634,2021-05-29 08:56:33.800,100,0.5172910186987284
41,2021-05-29 08:54:32.667,2021-05-29 08:56:33.834,100,0.517314811096667
42,2021-05-29 08:54:32.700,2021-05-29 08:56:33.867,100,0.51732129409476
43,2021-05-29 08:54:32.734,2021-05-29 08:56:33.900,100,0.5173172015033519
44,2021-05-29 08:54:32.767,2021-05-29 08:56:33.934,100,0.517317162737411
45,2021-05-29 08:54:32.800,2021-05-29 08:56:33.967,100,0.5173058313521346
46,2021-05-29 08:54:32.834,2021-05-29 08:56:34.000,100,0.5172953835053435
47,2021-05-29 08:54:32.867,2021-05-29 08:56:34.034,100,0.5172980643953355
48,2021-05-29 08:54:32.900,2021-05-29 08:56:34.067,100,0.5172879556006543
49,2021-05-29 08:54:32.934,2021-05-29 08:56:34.100,100,0.5172803458934496
50,2021-05-29 08:54:32.967,2021-05-29 08:56:34.134,100,0.5172791009170481
51,2021-05-29 08:54:33.000,2021-05-29 08:56:34.167,100,0.5172790352229019
52,2021-05-29 08:54:33.034,2021-05-29 08:56:34.200,100,0.5172746114907497
53,2021-05-29 08:54:33.067,2021-05-29 08:56:34.234,100,0.5172789635414401
54,2021-05-29 08:54:33.100,2021-05-29 08:56:34.267,100,0.5172865883887968
55,2021-05-29 08:54:33.134,2021-05-29 08:56:34.300,100,0.5172872629168017
56,2021-05-29 08:54:33.167,2021-05-29 08:56:34.334,100,0.5172811056686074
57,2021-05-29 08:54:33.200,2021-05-29 08:56:34.367,100,0.5172683768873875
58,2021-05-29 08:54:33.234,2021-05-29 08:56:34.400,100,0.5172511119104436
59,2021-05-29 08:54:33.267,2021-05-29 08:56:34.434,100,0.5172405046679185
60,2021-05-29 08:54:33.300,2021-05-29 08:56:34.467,100,0.5172318884271411
61,2021-05-29 08:54:33.334,2021-05-29 08:56:34.500,100,0.5172250232269608
62,2021-05-29 08:54:33.367,2021-05-29 08:56:34.534,100,0.5172241676031628
63,2021-05-29 08:54:33.400,2021-05-29 08:56:34.567,100,0.5172257391825039
64,2021-05-29 08:54:33.434,2021-05-29 08:56:34.600,100,0.5172307670373175
65,2021-05-29 08:54:33.467,2021-05-29 08:56:34.634,100,0.5172375625453594
66,2021-05-29 08:54:33.500,2021-05-29 08:56:34.667,100,0.5172462602447422
67,2021-05-29 08:54:33.534,2021-05-29 08:56:34.700,100,0.5172691116611832
68,2021-05-29 08:54:33.567,2021-05-29 08:56:34.734,100,0.5173362332081568
69,2021-05-29 08:54:33.600,2021-05-29 08:56:34.767,100,0.5173718251544505
70,2021-05-29 08:54:33.634,2021-05-29 08:56:34.800,100,0.5173386548345893
71,2021-05-29 08:54:33.667,2021-05-29 08:56:34.834,100,0.5172794994756144
72,2021-05-29 08:54:33.700,2021-05-29 08:56:34.867,100,0.5172578040321831
73,2021-05-29 08:54:33.734,2021-05-29 08:56:34.900,100,0.5172763620253517
74,2021-05-29 08:54:33.767,2021-05-29 08:56:34.934,100,0.5173172139672009
75,2021-05-29 08:54:33.800,2021-05-29 08:56:34.967,100,0.517318562854027
76,2021-05-29 08:54:33.834,2021-05-29 08:56:35.000,100,0.5172779179120119
77,2021-05-29 08:54:33.867,2021-05-29 08:56:35.034,100,0.5172639877845353
78,2021-05-29 08:54:33.900,2021-05-29 08:56:35.067,100,0.5172622471988458
79,2021-05-29 08:54:33.934,2021-05-29 08:56:35.100,100,0.5172641084087825
80,2021-05-29 08:54:33.967,2021-05-29 08:56:35.134,100,0.5172802053342436
81,2021-05-29 08:54:34.000,2021-05-29 08:56:35.167,100,0.5172853877790871
82,2021-05-29 08:54:34.034,2021-05-29 08:56:35.200,100,0.5172777642852565
83,2021-05-29 08:54:34.067,2021-05-29 08:56:35.234,100,0.5172780835018785
84,2021-05-29 08:54:34.100,2021-05-29 08:56:35.267,100,0.5172823851036477
85,2021-05-29 08:54:34.134,2021-05-29 08:56:35.300,100,0.5172975890116456
86,2021-05-29 08:54:34.167,2021-05-29 08:56:35.334,100,0.517345262109365
87,2021-05-29 08:54:34.200,2021-05-29 08:56:35.367,100,0.5174377256314877
88,2021-05-29 08:54:34.234,2021-05-29 08:56:35.400,100,0.5174281089502392
89,2021-05-29 08:54:34.267,2021-05-29 08:56:35.434,100,0.5173860453595143
90,2021-05-29 08:54:34.300,2021-05-29 08:56:35.467,101,0.5173814911614344
91,2021-05-29 08:54:34.334,2021-05-29 08:56:35.500,101,0.5174111365441179
92,2021-05-29 08:54:34.367,2021-05-29 08:56:35.534,101,0.5174202498451999
93,2021-05-29 08:54:34.400,2021-05-29 08:56:35.567,101,0.5174142388841769
94,2021-05-29 08:54:34.434,2021-05-29 08:56:35.600,101,0.5173958890946753
95,2021-05-29 08:54:34.467,2021-05-29 08:56:35.634,101,0.5173648012650155
96,2021-05-29 08:54:34.500,2021-05-29 08:56:35.667,101,0.517334305037801
97,2021-05-29 08:54:34.534,2021-05-29 08:56:35.700,101,0.517317656564503
98,2021-05-29 08:54:34.567,2021-05-29 08:56:35.734,101,0.5173042770465779
99,2021-05-29 08:54:34.600,2021-05-29 08:56:35.767,101,0.5172983903100783
100,2021-05-29 08:54:34.634,2021-05-29 08:56:35.800,101,0.5173381560864957
101,2021-05-29 08:54:34.667,2021-05-29 08:56:35.834,102,0.5174080487685179
102,2021-05-29 08:54:34.700,2021-05-29 08:56:35.867,102,0.5175298524735142
103,2021-05-29 08:54:34.734,2021-05-29 08:56:35.900,102,0.5175408484789253
104,2021-05-29 08:54:34.767,2021-05-29 08:56:35.934,102,0.5174709411084054
105,2021-05-29 08:54:34.800,2021-05-29 08:56:35.967,102,0.5174086209158836
106,2021-05-29 08:54:34.834,2021-05-29 08:56:36.000,103,0.5174298885416292
107,2021-05-29 08:54:34.867,2021-05-29 08:56:36.034,103,0.5174552604023064
108,2021-05-29 08:54:34.900,2021-05-29 08:56:36.067,103,0.5174607372210646
109,2021-05-29 08:54:34.934,2021-05-29 08:56:36.100,103,0.5174273375826463
110,2021-05-29 08:54:34.967,2021-05-29 08:56:36.134,103,0.5174209375284375
