,start,stop,steps_count,average amplitude
0,2021-05-05 15:26:04.392,2021-05-05 15:28:04.312,100,0.5081306509451872
1,2021-05-05 15:26:04.472,2021-05-05 15:28:04.392,100,0.5082141757982689
2,2021-05-05 15:26:04.552,2021-05-05 15:28:04.472,100,0.5082852708390575
3,2021-05-05 15:26:04.632,2021-05-05 15:28:04.552,100,0.5082907273238486
4,2021-05-05 15:26:04.712,2021-05-05 15:28:04.632,100,0.5082791964243126
5,2021-05-05 15:26:04.792,2021-05-05 15:28:04.712,100,0.5082197293715462
6,2021-05-05 15:26:04.872,2021-05-05 15:28:04.792,101,0.5082019794971772
7,2021-05-05 15:26:04.952,2021-05-05 15:28:04.872,101,0.5082524961053869
8,2021-05-05 15:26:05.032,2021-05-05 15:28:04.952,101,0.5082145424724708
9,2021-05-05 15:26:05.112,2021-05-05 15:28:05.032,101,0.5081779500762901
10,2021-05-05 15:26:05.192,2021-05-05 15:28:05.112,101,0.5081370330944079
11,2021-05-05 15:26:05.272,2021-05-05 15:28:05.192,101,0.5081157787517271
12,2021-05-05 15:26:05.352,2021-05-05 15:28:05.272,102,0.5081221884374568
13,2021-05-05 15:26:05.432,2021-05-05 15:28:05.352,102,0.5082269160671111
14,2021-05-05 15:26:05.512,2021-05-05 15:28:05.432,102,0.5082769473754337
15,2021-05-05 15:26:05.592,2021-05-05 15:28:05.512,102,0.508264563010029
16,2021-05-05 15:26:05.672,2021-05-05 15:28:05.592,102,0.508237367852092
17,2021-05-05 15:26:05.752,2021-05-05 15:28:05.672,102,0.5081714512246643
18,2021-05-05 15:26:05.832,2021-05-05 15:28:05.752,102,0.5081622331866955
19,2021-05-05 15:26:05.912,2021-05-05 15:28:05.832,103,0.5082167907810319
20,2021-05-05 15:26:05.992,2021-05-05 15:28:05.912,103,0.5083070291235378
21,2021-05-05 15:26:06.072,2021-05-05 15:28:05.992,103,0.5083056447300842
22,2021-05-05 15:26:06.152,2021-05-05 15:28:06.072,103,0.5082604039371258
23,2021-05-05 15:26:06.232,2021-05-05 15:28:06.152,103,0.5082219617604985
24,2021-05-05 15:26:06.312,2021-05-05 15:28:06.232,103,0.5081937871085899
25,2021-05-05 15:26:06.392,2021-05-05 15:28:06.312,103,0.5081713819037718
26,2021-05-05 15:26:06.472,2021-05-05 15:28:06.392,103,0.5081543369740744
27,2021-05-05 15:26:06.552,2021-05-05 15:28:06.472,104,0.5081883401700932
28,2021-05-05 15:26:06.632,2021-05-05 15:28:06.552,104,0.5082636792269795
29,2021-05-05 15:26:06.712,2021-05-05 15:28:06.632,104,0.5082887361848496
30,2021-05-05 15:26:06.792,2021-05-05 15:28:06.712,104,0.5082798575368279
31,2021-05-05 15:26:06.872,2021-05-05 15:28:06.792,104,0.5082489551622017
32,2021-05-05 15:26:06.952,2021-05-05 15:28:06.872,104,0.5082016354884072
33,2021-05-05 15:26:07.032,2021-05-05 15:28:06.952,104,0.5081983891907642
34,2021-05-05 15:26:07.112,2021-05-05 15:28:07.032,105,0.5082557475546662
35,2021-05-05 15:26:07.192,2021-05-05 15:28:07.112,105,0.5083403991939106
36,2021-05-05 15:26:07.272,2021-05-05 15:28:07.192,105,0.5083132442117344
37,2021-05-05 15:26:07.352,2021-05-05 15:28:07.272,105,0.5082813590445974
38,2021-05-05 15:26:07.432,2021-05-05 15:28:07.352,105,0.5082450983132998
39,2021-05-05 15:26:07.512,2021-05-05 15:28:07.432,105,0.5082230818581633
40,2021-05-05 15:26:07.592,2021-05-05 15:28:07.512,106,0.5082070026426059
41,2021-05-05 15:26:07.672,2021-05-05 15:28:07.592,106,0.5082971810468824
42,2021-05-05 15:26:07.752,2021-05-05 15:28:07.672,106,0.5083783789715024
43,2021-05-05 15:26:07.832,2021-05-05 15:28:07.752,106,0.5083777250338579
44,2021-05-05 15:26:07.912,2021-05-05 15:28:07.832,106,0.5083410096903263
45,2021-05-05 15:26:07.992,2021-05-05 15:28:07.912,106,0.5082846448028344
46,2021-05-05 15:26:08.072,2021-05-05 15:28:07.992,106,0.5082609244261023
47,2021-05-05 15:26:08.152,2021-05-05 15:28:08.072,107,0.5082939459138479
48,2021-05-05 15:26:08.232,2021-05-05 15:28:08.152,107,0.5083880359666851
49,2021-05-05 15:26:08.312,2021-05-05 15:28:08.232,107,0.5084060197227322
50,2021-05-05 15:26:08.392,2021-05-05 15:28:08.312,107,0.5083825541014219
51,2021-05-05 15:26:08.472,2021-05-05 15:28:08.392,107,0.5083384950690064
52,2021-05-05 15:26:08.552,2021-05-05 15:28:08.472,107,0.5082905566311423
53,2021-05-05 15:26:08.632,2021-05-05 15:28:08.552,107,0.5082669179127278
54,2021-05-05 15:26:08.712,2021-05-05 15:28:08.632,108,0.508257167935494
55,2021-05-05 15:26:08.792,2021-05-05 15:28:08.712,108,0.508336339609592
56,2021-05-05 15:26:08.872,2021-05-05 15:28:08.792,108,0.5083879485557714
57,2021-05-05 15:26:08.952,2021-05-05 15:28:08.872,108,0.508400419088099
58,2021-05-05 15:26:09.032,2021-05-05 15:28:08.952,108,0.5083974690534051
59,2021-05-05 15:26:09.112,2021-05-05 15:28:09.032,108,0.5083416704124151
60,2021-05-05 15:26:09.192,2021-05-05 15:28:09.112,108,0.5083002688017866
61,2021-05-05 15:26:09.272,2021-05-05 15:28:09.192,109,0.5083453912698274
62,2021-05-05 15:26:09.352,2021-05-05 15:28:09.272,109,0.5084712120389491
63,2021-05-05 15:26:09.432,2021-05-05 15:28:09.352,109,0.5084628275208863
64,2021-05-05 15:26:09.512,2021-05-05 15:28:09.432,109,0.508400429090881
65,2021-05-05 15:26:09.592,2021-05-05 15:28:09.512,109,0.5083615962028794
66,2021-05-05 15:26:09.672,2021-05-05 15:28:09.592,109,0.5083356489348905
67,2021-05-05 15:26:09.752,2021-05-05 15:28:09.672,109,0.5083084484163854
68,2021-05-05 15:26:09.832,2021-05-05 15:28:09.752,110,0.5083531002447855
69,2021-05-05 15:26:09.912,2021-05-05 15:28:09.832,110,0.5084254747800006
70,2021-05-05 15:26:09.992,2021-05-05 15:28:09.912,110,0.5084878651034412
71,2021-05-05 15:26:10.072,2021-05-05 15:28:09.992,110,0.5084543976123335
72,2021-05-05 15:26:10.152,2021-05-05 15:28:10.072,110,0.5083739190870975
73,2021-05-05 15:26:10.232,2021-05-05 15:28:10.152,110,0.5083409446942374
74,2021-05-05 15:26:10.312,2021-05-05 15:28:10.232,111,0.5083999619095058
75,2021-05-05 15:26:10.392,2021-05-05 15:28:10.312,111,0.5085011397461389
76,2021-05-05 15:26:10.472,2021-05-05 15:28:10.392,111,0.5084998282124756
77,2021-05-05 15:26:10.552,2021-05-05 15:28:10.472,111,0.5084624347089741
78,2021-05-05 15:26:10.632,2021-05-05 15:28:10.552,111,0.5084292508923568
79,2021-05-05 15:26:10.712,2021-05-05 15:28:10.632,111,0.5083991936121963
80,2021-05-05 15:26:10.792,2021-05-05 15:28:10.712,111,0.508372405889922
81,2021-05-05 15:26:10.872,2021-05-05 15:28:10.792,111,0.5083680851452232
82,2021-05-05 15:26:10.952,2021-05-05 15:28:10.872,112,0.5084197380691358
83,2021-05-05 15:26:11.032,2021-05-05 15:28:10.952,112,0.5084813727646664
84,2021-05-05 15:26:11.112,2021-05-05 15:28:11.032,112,0.508532017087593
85,2021-05-05 15:26:11.192,2021-05-05 15:28:11.112,112,0.5085024769267369
86,2021-05-05 15:26:11.272,2021-05-05 15:28:11.192,112,0.5084214154774641
87,2021-05-05 15:26:11.352,2021-05-05 15:28:11.272,112,0.5084005833803701
88,2021-05-05 15:26:11.432,2021-05-05 15:28:11.352,113,0.5084764027007631
