,start,stop,steps_count,average amplitude
0,2021-05-29 08:55:04.767,2021-05-29 08:55:06.734,3,0.5102409062577119
1,2021-05-29 08:55:04.800,2021-05-29 08:55:06.767,3,0.5180915972037275
2,2021-05-29 08:55:04.834,2021-05-29 08:55:06.800,3,0.5239545274239851
3,2021-05-29 08:55:04.867,2021-05-29 08:55:06.834,3,0.527901525539784
4,2021-05-29 08:55:04.900,2021-05-29 08:55:06.867,3,0.5305306953633123
5,2021-05-29 08:55:04.934,2021-05-29 08:55:06.900,3,0.5306863531680053
6,2021-05-29 08:55:04.967,2021-05-29 08:55:06.934,3,0.5296721019946348
7,2021-05-29 08:55:05.000,2021-05-29 08:55:06.967,3,0.5298608586603722
8,2021-05-29 08:55:05.034,2021-05-29 08:55:07.000,3,0.5316939439550262
9,2021-05-29 08:55:05.067,2021-05-29 08:55:07.034,3,0.5297738190009195
10,2021-05-29 08:55:05.100,2021-05-29 08:55:07.067,3,0.5222634235168995
11,2021-05-29 08:55:05.134,2021-05-29 08:55:07.100,3,0.5089313007089169
12,2021-05-29 08:55:05.167,2021-05-29 08:55:07.134,3,0.5006266993869084
13,2021-05-29 08:55:05.200,2021-05-29 08:55:07.167,3,0.49628506932221844
14,2021-05-29 08:55:05.234,2021-05-29 08:55:07.200,3,0.5036401872121916
15,2021-05-29 08:55:05.267,2021-05-29 08:55:07.234,3,0.5126109648669106
16,2021-05-29 08:55:05.300,2021-05-29 08:55:07.267,3,0.522105744875166
17,2021-05-29 08:55:05.334,2021-05-29 08:55:07.300,3,0.5230043214200065
18,2021-05-29 08:55:05.367,2021-05-29 08:55:07.334,3,0.5244812846157824
19,2021-05-29 08:55:05.400,2021-05-29 08:55:07.367,3,0.5248032280310101
20,2021-05-29 08:55:05.434,2021-05-29 08:55:07.400,3,0.5251476040492885
21,2021-05-29 08:55:05.467,2021-05-29 08:55:07.434,3,0.5272726823303817
22,2021-05-29 08:55:05.500,2021-05-29 08:55:07.467,3,0.5287761448994027
23,2021-05-29 08:55:05.534,2021-05-29 08:55:07.500,3,0.5311130096821914
24,2021-05-29 08:55:05.567,2021-05-29 08:55:07.534,3,0.5341590070301253
25,2021-05-29 08:55:05.600,2021-05-29 08:55:07.567,3,0.5334589966372341
26,2021-05-29 08:55:05.634,2021-05-29 08:55:07.600,3,0.5262805590953432
27,2021-05-29 08:55:05.667,2021-05-29 08:55:07.634,3,0.5164044088491295
28,2021-05-29 08:55:05.700,2021-05-29 08:55:07.667,3,0.5091535728289175
29,2021-05-29 08:55:05.734,2021-05-29 08:55:07.700,3,0.5051888383078185
30,2021-05-29 08:55:05.767,2021-05-29 08:55:07.734,3,0.502280897320196
31,2021-05-29 08:55:05.800,2021-05-29 08:55:07.767,3,0.5009253683861943
32,2021-05-29 08:55:05.834,2021-05-29 08:55:07.800,3,0.5047181645252116
33,2021-05-29 08:55:05.867,2021-05-29 08:55:07.834,3,0.5122941781904077
34,2021-05-29 08:55:05.900,2021-05-29 08:55:07.867,3,0.5240791813517217
35,2021-05-29 08:55:05.934,2021-05-29 08:55:07.900,3,0.5296779605571058
36,2021-05-29 08:55:05.967,2021-05-29 08:55:07.934,3,0.5300549708674653
37,2021-05-29 08:55:06.000,2021-05-29 08:55:07.967,3,0.5296010134641723
38,2021-05-29 08:55:06.034,2021-05-29 08:55:08.000,3,0.5294243183779789
39,2021-05-29 08:55:06.067,2021-05-29 08:55:08.034,3,0.530102746987464
40,2021-05-29 08:55:06.100,2021-05-29 08:55:08.067,3,0.5299939598321205
41,2021-05-29 08:55:06.134,2021-05-29 08:55:08.100,3,0.5246785945348171
42,2021-05-29 08:55:06.167,2021-05-29 08:55:08.134,3,0.5191927392360385
43,2021-05-29 09:02:10.300,2021-05-29 09:02:12.267,3,0.5131993711091453
44,2021-05-29 09:02:10.334,2021-05-29 09:02:12.300,3,0.5176365150886356
45,2021-05-29 09:02:10.367,2021-05-29 09:02:12.334,3,0.5191481917493087
46,2021-05-29 09:02:10.400,2021-05-29 09:02:12.367,3,0.5200716502589162
47,2021-05-29 09:02:10.434,2021-05-29 09:02:12.400,4,0.5216944946143522
48,2021-05-29 09:02:10.467,2021-05-29 09:02:12.434,4,0.5229496821609905
49,2021-05-29 09:02:10.500,2021-05-29 09:02:12.467,4,0.5225260724595628
50,2021-05-29 09:02:10.534,2021-05-29 09:02:12.500,4,0.5210320013264164
51,2021-05-29 09:02:10.567,2021-05-29 09:02:12.534,4,0.5160660899110936
52,2021-05-29 09:02:10.600,2021-05-29 09:02:12.567,3,0.5100529966698045
53,2021-05-29 09:02:10.634,2021-05-29 09:02:12.600,3,0.5085959355408713
54,2021-05-29 09:02:10.667,2021-05-29 09:02:12.634,3,0.5087162913125469
55,2021-05-29 09:02:10.700,2021-05-29 09:02:12.667,3,0.5093108232497697
56,2021-05-29 09:02:10.734,2021-05-29 09:02:12.700,4,0.5088943046551762
57,2021-05-29 09:02:10.767,2021-05-29 09:02:12.734,4,0.5092871699079269
58,2021-05-29 09:02:10.800,2021-05-29 09:02:12.767,4,0.5092218206839054
59,2021-05-29 09:02:10.834,2021-05-29 09:02:12.800,4,0.5095771926713754
60,2021-05-29 09:02:10.867,2021-05-29 09:02:12.834,5,0.512926767354427
61,2021-05-29 09:02:10.900,2021-05-29 09:02:12.867,5,0.5186103455640049
62,2021-05-29 09:02:10.934,2021-05-29 09:02:12.900,5,0.5207271062257294
63,2021-05-29 09:02:10.967,2021-05-29 09:02:12.934,5,0.5204557900253876
64,2021-05-29 09:02:11.000,2021-05-29 09:02:12.967,5,0.519603133013474
65,2021-05-29 09:02:11.034,2021-05-29 09:02:13.000,5,0.5179016796058724
66,2021-05-29 09:02:11.067,2021-05-29 09:02:13.034,6,0.5167375466964857
67,2021-05-29 09:02:11.100,2021-05-29 09:02:13.067,6,0.5166404039657697
68,2021-05-29 09:02:11.134,2021-05-29 09:02:13.100,6,0.5159687983054192
69,2021-05-29 09:02:11.167,2021-05-29 09:02:13.134,6,0.5133872386273183
