,start,stop,steps_count,average amplitude
0,2021-05-21 08:15:05.900,2021-05-21 08:17:07.067,100,0.5199693629839076
1,2021-05-21 08:15:05.934,2021-05-21 08:17:07.100,100,0.5200087007088212
2,2021-05-21 08:15:05.967,2021-05-21 08:17:07.134,100,0.5200279323583213
3,2021-05-21 08:15:06.000,2021-05-21 08:17:07.167,100,0.5200276588913667
4,2021-05-21 08:15:06.034,2021-05-21 08:17:07.200,100,0.5200142743953908
5,2021-05-21 08:15:06.067,2021-05-21 08:17:07.234,100,0.5199999816193529
6,2021-05-21 08:15:06.100,2021-05-21 08:17:07.267,100,0.519983659300457
7,2021-05-21 08:15:06.134,2021-05-21 08:17:07.300,101,0.519996792895919
8,2021-05-21 08:15:06.167,2021-05-21 08:17:07.334,101,0.5200154140209192
9,2021-05-21 08:15:06.200,2021-05-21 08:17:07.367,101,0.5200049255304479
10,2021-05-21 08:15:06.234,2021-05-21 08:17:07.400,101,0.5199806200711171
11,2021-05-21 08:15:06.267,2021-05-21 08:17:07.434,101,0.5199681458403674
12,2021-05-21 08:15:06.300,2021-05-21 08:17:07.467,102,0.5199699830463465
13,2021-05-21 08:15:06.334,2021-05-21 08:17:07.500,102,0.519987067615899
14,2021-05-21 08:15:06.367,2021-05-21 08:17:07.534,102,0.5199976658818671
15,2021-05-21 08:15:06.400,2021-05-21 08:17:07.567,102,0.5199993455019105
16,2021-05-21 08:15:06.434,2021-05-21 08:17:07.600,102,0.5200090423322271
17,2021-05-21 08:15:06.467,2021-05-21 08:17:07.634,102,0.5200160887441461
18,2021-05-21 08:15:06.500,2021-05-21 08:17:07.667,102,0.5200212489868694
19,2021-05-21 08:15:06.534,2021-05-21 08:17:07.700,103,0.5200281847930328
20,2021-05-21 08:15:06.567,2021-05-21 08:17:07.734,103,0.5200394570899332
21,2021-05-21 08:15:06.600,2021-05-21 08:17:07.767,103,0.5200443135648303
22,2021-05-21 08:15:06.634,2021-05-21 08:17:07.800,103,0.5200295897422291
23,2021-05-21 08:15:06.667,2021-05-21 08:17:07.834,103,0.5200058566268851
24,2021-05-21 08:15:06.700,2021-05-21 08:17:07.867,104,0.5199988156524978
