,start,stop,steps_count,average amplitude
0,2021-06-01 07:07:27.034,2021-06-01 07:07:29.000,3,0.5223115027321138
1,2021-06-01 07:07:27.067,2021-06-01 07:07:29.034,3,0.5206382445687756
2,2021-06-01 07:07:27.100,2021-06-01 07:07:29.067,3,0.5193858075071233
3,2021-06-01 07:07:27.134,2021-06-01 07:07:29.100,3,0.5192976054221028
4,2021-06-01 07:07:27.167,2021-06-01 07:07:29.134,3,0.5186986357503262
5,2021-06-01 07:07:27.200,2021-06-01 07:07:29.167,3,0.5158065908493589
6,2021-06-01 07:07:27.234,2021-06-01 07:07:29.200,3,0.5148194648606934
7,2021-06-01 07:07:27.267,2021-06-01 07:07:29.234,4,0.518459532622877
8,2021-06-01 07:07:27.300,2021-06-01 07:07:29.267,4,0.523849913565829
9,2021-06-01 07:07:27.334,2021-06-01 07:07:29.300,4,0.527144776010325
10,2021-06-01 07:07:27.367,2021-06-01 07:07:29.334,4,0.526490393200123
11,2021-06-01 07:07:27.400,2021-06-01 07:07:29.367,5,0.5273997376394847
12,2021-06-01 07:07:27.434,2021-06-01 07:07:29.400,5,0.5314844961850135
13,2021-06-01 07:07:27.467,2021-06-01 07:07:29.434,5,0.5346320432678682
14,2021-06-01 07:07:27.500,2021-06-01 07:07:29.467,5,0.5377681698308404
15,2021-06-01 07:07:27.534,2021-06-01 07:07:29.500,5,0.5364459496148689
16,2021-06-01 07:07:27.567,2021-06-01 07:07:29.534,5,0.5262007271904157
17,2021-06-01 07:07:27.600,2021-06-01 07:07:29.567,5,0.5152414104240617
18,2021-06-01 07:07:27.634,2021-06-01 07:07:29.600,5,0.5123694615756045
19,2021-06-01 07:07:27.667,2021-06-01 07:07:29.634,5,0.5172993027975278
20,2021-06-01 07:07:27.700,2021-06-01 07:07:29.667,5,0.5121933289963341
21,2021-06-01 07:07:27.734,2021-06-01 07:07:29.700,5,0.5010467064568506
22,2021-06-01 07:07:27.767,2021-06-01 07:07:29.734,6,0.4961186371136347
23,2021-06-01 07:07:27.800,2021-06-01 07:07:29.767,6,0.4965160944321043
24,2021-06-01 07:07:27.834,2021-06-01 07:07:29.800,6,0.5010458645078633
25,2021-06-01 07:07:27.867,2021-06-01 07:07:29.834,6,0.5045865248802414
26,2021-06-01 07:07:27.900,2021-06-01 07:07:29.867,6,0.505793195100503
