,start,stop,steps_count,average amplitude
0,2021-05-21 13:53:26.267,2021-05-21 13:55:27.434,100,0.5181505290527005
1,2021-05-21 13:53:26.300,2021-05-21 13:55:27.467,100,0.5181810769988657
2,2021-05-21 13:53:26.334,2021-05-21 13:55:27.500,100,0.5182033399576349
3,2021-05-21 13:53:26.367,2021-05-21 13:55:27.534,100,0.5181965910213271
4,2021-05-21 13:53:26.400,2021-05-21 13:55:27.567,100,0.5181817247923096
5,2021-05-21 13:53:26.434,2021-05-21 13:55:27.600,100,0.5181581556941635
6,2021-05-21 13:53:26.467,2021-05-21 13:55:27.634,100,0.5181378641365508
7,2021-05-21 13:53:26.500,2021-05-21 13:55:27.667,100,0.5181273078019303
8,2021-05-21 13:53:26.534,2021-05-21 13:55:27.700,100,0.5181215726378505
9,2021-05-21 13:53:26.567,2021-05-21 13:55:27.734,100,0.5181111083873212
10,2021-05-21 13:53:26.600,2021-05-21 13:55:27.767,101,0.518115526042348
11,2021-05-21 13:53:26.634,2021-05-21 13:55:27.800,101,0.5181209563187074
12,2021-05-21 13:53:26.667,2021-05-21 13:55:27.834,101,0.5181284948945453
13,2021-05-21 13:53:26.700,2021-05-21 13:55:27.867,101,0.5181226842746369
14,2021-05-21 13:53:26.734,2021-05-21 13:55:27.900,101,0.5181171275816957
15,2021-05-21 13:53:26.767,2021-05-21 13:55:27.934,101,0.5181218925659759
16,2021-05-21 13:53:26.800,2021-05-21 13:55:27.967,102,0.5181262586469955
17,2021-05-21 13:53:26.834,2021-05-21 13:55:28.000,102,0.5181408541270563
18,2021-05-21 13:53:26.867,2021-05-21 13:55:28.034,102,0.5181565350345043
19,2021-05-21 13:53:26.900,2021-05-21 13:55:28.067,102,0.5181611752996732
20,2021-05-21 13:53:26.934,2021-05-21 13:55:28.100,102,0.5181427686401051
21,2021-05-21 13:53:26.967,2021-05-21 13:55:28.134,102,0.5181361222039764
22,2021-05-21 13:53:27.000,2021-05-21 13:55:28.167,102,0.5181420642441621
23,2021-05-21 13:53:27.034,2021-05-21 13:55:28.200,103,0.518133750987477
24,2021-05-21 13:53:27.067,2021-05-21 13:55:28.234,103,0.5181386051972664
25,2021-05-21 13:53:27.100,2021-05-21 13:55:28.267,103,0.518137375382584
26,2021-05-21 13:53:27.134,2021-05-21 13:55:28.300,103,0.5181447673383804
27,2021-05-21 13:53:27.167,2021-05-21 13:55:28.334,103,0.5181577140856307
28,2021-05-21 13:53:27.200,2021-05-21 13:55:28.367,103,0.518173705945811
29,2021-05-21 13:53:27.234,2021-05-21 13:55:28.400,103,0.5181686171484249
30,2021-05-21 13:53:27.267,2021-05-21 13:55:28.434,104,0.5182182945000198
31,2021-05-21 13:53:27.300,2021-05-21 13:55:28.467,104,0.5182627009270987
32,2021-05-21 13:53:27.334,2021-05-21 13:55:28.500,104,0.5182557019943014
33,2021-05-21 13:53:27.367,2021-05-21 13:55:28.534,104,0.5182262355989085
34,2021-05-21 13:53:27.400,2021-05-21 13:55:28.567,104,0.5181815283176889
35,2021-05-21 13:53:27.434,2021-05-21 13:55:28.600,104,0.518179209227827
36,2021-05-21 13:53:27.467,2021-05-21 13:55:28.634,104,0.5181823596515821
37,2021-05-21 13:53:27.500,2021-05-21 13:55:28.667,104,0.5181702539483565
38,2021-05-21 13:53:27.534,2021-05-21 13:55:28.700,104,0.5181472541318337
39,2021-05-21 13:53:27.567,2021-05-21 13:55:28.734,104,0.5181335363570477
40,2021-05-21 13:53:27.600,2021-05-21 13:55:28.767,104,0.5181162869613893
41,2021-05-21 13:53:27.634,2021-05-21 13:55:28.800,104,0.5181002274519991
42,2021-05-21 13:53:27.667,2021-05-21 13:55:28.834,104,0.5180960313693781
43,2021-05-21 13:53:27.700,2021-05-21 13:55:28.867,105,0.5181123259390567
44,2021-05-21 13:53:27.734,2021-05-21 13:55:28.900,105,0.5181424569239753
45,2021-05-21 13:53:27.767,2021-05-21 13:55:28.934,105,0.5181402175840741
46,2021-05-21 13:53:27.800,2021-05-21 13:55:28.967,105,0.5181318645756325
47,2021-05-21 13:53:27.834,2021-05-21 13:55:29.000,105,0.5181223633516633
48,2021-05-21 13:53:27.867,2021-05-21 13:55:29.034,105,0.5181104312311969
49,2021-05-21 13:53:27.900,2021-05-21 13:55:29.067,106,0.5181207491289564
50,2021-05-21 13:53:27.934,2021-05-21 13:55:29.100,106,0.518134944612074
51,2021-05-21 13:53:27.967,2021-05-21 13:55:29.134,106,0.5181484825962006
52,2021-05-21 13:53:28.000,2021-05-21 13:55:29.167,106,0.5181500180078085
53,2021-05-21 13:53:28.034,2021-05-21 13:55:29.200,106,0.5181469963540881
54,2021-05-21 13:53:28.067,2021-05-21 13:55:29.234,106,0.5181469970383071
55,2021-05-21 13:53:28.100,2021-05-21 13:55:29.267,106,0.5181417305980857
56,2021-05-21 13:53:28.134,2021-05-21 13:55:29.300,107,0.5181389644168555
57,2021-05-21 13:53:28.167,2021-05-21 13:55:29.334,107,0.5181453734027242
58,2021-05-21 13:53:28.200,2021-05-21 13:55:29.367,107,0.5181432458621817
59,2021-05-21 13:53:28.234,2021-05-21 13:55:29.400,107,0.5181510475932687
60,2021-05-21 13:53:28.267,2021-05-21 13:55:29.434,107,0.5181673657496573
61,2021-05-21 13:53:28.300,2021-05-21 13:55:29.467,107,0.5181913311111046
62,2021-05-21 13:53:28.334,2021-05-21 13:55:29.500,108,0.5182048661519462
63,2021-05-21 13:53:28.367,2021-05-21 13:55:29.534,108,0.5181900979065304
64,2021-05-21 13:53:28.400,2021-05-21 13:55:29.567,108,0.5181823863706504
65,2021-05-21 13:53:28.434,2021-05-21 13:55:29.600,108,0.5181916048364731
66,2021-05-21 13:53:28.467,2021-05-21 13:55:29.634,108,0.5182037044736212
67,2021-05-21 13:53:28.500,2021-05-21 13:55:29.667,108,0.5181908715882015
