08:00:10.581,0.00244,-0.10352,-0.99683;
08:00:10.661,0.00244,-0.10352,-0.99658;
08:00:10.741,0.00220,-0.10376,-0.99658;
08:00:10.821,0.00220,-0.10352,-0.99634;
08:00:10.901,0.00269,-0.10303,-0.99609;
08:00:10.981,0.00269,-0.10352,-0.99658;
08:00:11.061,0.00269,-0.10376,-0.99536;
08:00:11.141,0.00269,-0.10278,-0.99585;
08:00:11.221,0.00269,-0.10254,-0.99634;
08:00:11.301,0.00220,-0.10278,-0.99561;
08:00:11.381,0.00244,-0.10327,-0.99585;
08:00:11.461,0.00244,-0.10352,-0.99536;
08:00:11.541,0.00220,-0.10327,-0.99561;
08:00:11.621,0.00244,-0.10327,-0.99585;
08:00:11.701,0.00244,-0.10327,-0.99536;
08:00:11.781,0.00244,-0.10327,-0.99634;
08:00:11.861,0.00220,-0.10327,-0.99634;
08:00:11.941,0.00269,-0.10376,-0.99634;
08:00:12.021,0.00269,-0.10376,-0.99634;
08:00:12.101,0.00269,-0.10425,-0.99634;
08:00:12.181,0.00244,-0.10352,-0.99634;
08:00:12.261,0.00244,-0.10400,-0.99658;
08:00:12.341,0.00220,-0.10376,-0.99634;
08:00:12.421,0.00195,-0.10376,-0.99609;
08:00:12.501,0.00269,-0.10400,-0.99536;
08:00:12.581,0.00244,-0.10303,-0.99536;
08:00:12.661,0.00220,-0.10278,-0.99707;
08:00:12.741,0.00244,-0.10327,-0.99585;
08:00:12.821,0.00171,-0.10352,-0.99585;
08:00:12.901,0.00146,-0.10352,-0.99683;
08:00:12.981,0.00220,-0.10376,-0.99683;
08:00:13.061,0.00244,-0.10352,-0.99634;
08:00:13.141,0.00220,-0.10352,-0.99634;
08:00:13.221,0.00220,-0.10352,-0.99634;
08:00:13.301,0.00244,-0.10327,-0.99658;
08:00:13.381,0.00195,-0.10327,-0.99609;
08:00:13.461,0.00195,-0.10327,-0.99658;
08:00:13.541,0.00244,-0.10327,-0.99512;
08:00:13.621,0.00220,-0.10352,-0.99536;
08:00:13.701,0.00244,-0.10352,-0.99609;
08:00:13.781,0.00244,-0.10376,-0.99585;
08:00:13.861,0.00220,-0.10425,-0.99609;
08:00:13.941,0.00244,-0.10352,-0.99561;
08:00:14.021,0.00244,-0.10327,-0.99658;
08:00:14.101,0.00220,-0.10327,-0.99585;
08:00:14.181,0.00269,-0.10303,-0.99512;
08:00:14.261,0.00244,-0.10278,-0.99561;
08:00:14.341,0.00244,-0.10327,-0.99536;
08:00:14.421,0.00269,-0.10400,-0.99585;
08:00:14.501,0.00269,-0.10327,-0.99512;
08:00:14.581,0.00269,-0.10303,-0.99463;
08:00:14.661,0.00293,-0.10327,-0.99463;
08:00:14.741,0.00269,-0.10352,-0.99536;
08:00:14.821,0.00220,-0.10303,-0.99585;
08:00:14.901,0.00269,-0.10278,-0.99561;
08:00:14.981,0.00269,-0.10303,-0.99585;
08:00:15.061,0.00293,-0.10303,-0.99536;
08:00:15.141,0.00342,-0.10278,-0.99512;
08:00:15.221,0.00244,-0.10303,-0.99561;
08:00:15.301,0.00244,-0.10303,-0.99536;
08:00:15.381,0.00293,-0.10278,-0.99536;
08:00:15.461,0.00269,-0.10327,-0.99536;
08:00:15.541,0.00269,-0.10303,-0.99536;
08:00:15.621,0.00269,-0.10327,-0.99536;
08:00:15.701,0.00244,-0.10303,-0.99536;
08:00:15.781,0.00269,-0.10254,-0.99487;
08:00:15.861,0.00317,-0.10278,-0.99512;
08:00:15.941,0.00269,-0.10278,-0.99512;
08:00:16.021,0.00269,-0.10254,-0.99561;
08:00:16.101,0.00244,-0.10278,-0.99561;
08:00:16.181,0.00244,-0.10278,-0.99658;
08:00:16.261,0.00269,-0.10303,-0.99585;
08:00:16.341,0.00269,-0.10327,-0.99487;
08:00:16.421,0.00269,-0.10327,-0.99561;
08:00:16.501,0.00269,-0.10278,-0.99512;
08:00:16.581,0.00293,-0.10303,-0.99561;
08:00:16.661,0.00269,-0.10229,-0.99512;
08:00:16.741,0.00269,-0.10254,-0.99536;
08:00:16.821,0.00293,-0.10352,-0.99634;
08:00:16.901,0.00293,-0.10254,-0.99512;
08:00:16.981,0.00244,-0.10278,-0.99487;
08:00:17.061,0.00293,-0.10400,-0.99536;
08:00:17.141,0.00293,-0.10327,-0.99609;
08:00:17.221,0.00293,-0.10229,-0.99585;
08:00:17.301,0.00366,-0.10278,-0.99487;
08:00:17.381,0.00293,-0.10303,-0.99487;
08:00:17.461,0.00293,-0.10229,-0.99561;
08:00:17.541,0.00244,-0.10303,-0.99561;
08:00:17.621,0.00269,-0.10327,-0.99512;
08:00:17.701,0.00293,-0.10254,-0.99536;
08:00:17.781,0.00244,-0.10327,-0.99512;
08:00:17.861,0.00269,-0.10278,-0.99658;
08:00:17.941,0.00269,-0.10327,-0.99609;
08:00:18.021,0.00269,-0.10352,-0.99585;
08:00:18.101,0.00293,-0.10278,-0.99561;
08:00:18.181,0.00244,-0.10254,-0.99536;
08:00:18.261,0.00244,-0.10303,-0.99634;
08:00:18.341,0.00293,-0.10303,-0.99536;
08:00:18.421,0.00293,-0.10278,-0.99561;
08:00:18.501,0.00244,-0.10303,-0.99536;
08:00:18.581,0.00244,-0.10327,-0.99585;
08:00:18.661,0.00244,-0.10352,-0.99634;
08:00:18.741,0.00244,-0.10327,-0.99536;
08:00:18.821,0.00244,-0.10352,-0.99609;
08:00:18.901,0.00269,-0.10278,-0.99561;
08:00:18.981,0.00317,-0.10278,-0.99536;
08:00:19.061,0.00244,-0.10352,-0.99463;
08:00:19.141,0.00244,-0.10327,-0.99536;
08:00:19.221,0.00293,-0.10303,-0.99585;
08:00:19.301,0.00269,-0.10303,-0.99487;
08:00:19.381,0.00269,-0.10278,-0.99536;
08:00:19.461,0.00317,-0.10278,-0.99585;
08:00:19.541,0.00293,-0.10352,-0.99609;
08:00:19.621,0.00269,-0.10303,-0.99512;
08:00:19.701,0.00269,-0.10327,-0.99585;
08:00:19.781,0.00269,-0.10327,-0.99585;
08:00:19.861,0.00244,-0.10278,-0.99536;
08:00:19.941,0.00220,-0.10303,-0.99609;
08:00:20.021,0.00269,-0.10352,-0.99561;
08:00:20.101,0.00293,-0.10352,-0.99561;
08:00:20.181,0.00269,-0.10303,-0.99609;
08:00:20.261,0.00269,-0.10303,-0.99585;
08:00:20.341,0.00269,-0.10303,-0.99561;
08:00:20.421,0.00244,-0.10278,-0.99609;
08:00:20.501,0.00244,-0.10352,-0.99536;
08:00:20.581,0.00269,-0.10303,-0.99512;
08:00:20.661,0.00244,-0.10303,-0.99487;
08:00:20.741,0.00244,-0.10327,-0.99536;
08:00:20.821,0.00244,-0.10303,-0.99585;
08:00:20.901,0.00269,-0.10303,-0.99487;
08:00:20.981,0.00220,-0.10327,-0.99536;
08:00:21.061,0.00244,-0.10303,-0.99536;
08:00:21.141,0.00293,-0.10278,-0.99585;
08:00:21.221,0.00269,-0.10303,-0.99536;
08:00:21.301,0.00220,-0.10303,-0.99658;
08:00:21.381,0.00269,-0.10352,-0.99561;
08:00:21.461,0.00244,-0.10327,-0.99512;
08:00:21.541,0.00220,-0.10327,-0.99561;
08:00:21.621,0.00269,-0.10303,-0.99561;
08:00:21.701,0.00269,-0.10254,-0.99561;
08:00:21.781,0.00244,-0.10352,-0.99609;
08:00:21.861,0.00220,-0.10303,-0.99609;
08:00:21.941,0.00244,-0.10327,-0.99609;
08:00:22.021,0.00244,-0.10376,-0.99609;
08:00:22.101,0.00293,-0.10376,-0.99561;
08:00:22.181,0.00220,-0.10352,-0.99512;
08:00:22.261,0.00293,-0.10303,-0.99609;
08:00:22.341,0.00244,-0.10352,-0.99683;
08:00:22.421,0.00220,-0.10327,-0.99536;
08:00:22.501,0.00220,-0.10303,-0.99634;
08:00:22.581,0.00146,-0.10400,-0.99707;
08:00:22.661,0.00220,-0.10400,-0.99707;
08:00:22.741,0.00220,-0.10376,-0.99731;
08:00:22.821,0.00171,-0.10474,-0.99780;
08:00:22.901,0.00171,-0.10400,-0.99658;
08:00:22.981,0.00220,-0.10352,-0.99634;
08:00:23.061,0.00269,-0.10327,-0.99731;
08:00:23.141,0.00244,-0.10327,-0.99585;
08:00:23.221,0.00195,-0.10376,-0.99585;
08:00:23.301,0.00195,-0.10303,-0.99634;
08:00:23.381,0.00195,-0.10352,-0.99658;
08:00:23.461,0.00220,-0.10376,-0.99609;
08:00:23.541,0.00195,-0.10352,-0.99585;
08:00:23.621,0.00269,-0.10278,-0.99634;
08:00:23.701,0.00195,-0.10376,-0.99634;
08:00:23.781,0.00269,-0.10376,-0.99634;
08:00:23.861,0.00269,-0.10376,-0.99536;
08:00:23.941,0.00244,-0.10327,-0.99683;
08:00:24.021,0.00220,-0.10327,-0.99658;
08:00:24.101,0.00220,-0.10303,-0.99634;
08:00:24.181,0.00195,-0.10352,-0.99707;
08:00:24.261,0.00195,-0.10327,-0.99634;
08:00:24.341,0.00195,-0.10327,-0.99683;
08:00:24.421,0.00195,-0.10352,-0.99609;
08:00:24.501,0.00244,-0.10327,-0.99634;
08:00:24.581,0.00244,-0.10278,-0.99634;
08:00:24.661,0.00244,-0.10254,-0.99561;
08:00:24.741,0.00269,-0.10352,-0.99658;
08:00:24.821,0.00269,-0.10327,-0.99609;
08:00:24.901,0.00269,-0.10278,-0.99536;
08:00:24.981,0.00220,-0.10327,-0.99609;
08:00:25.061,0.00220,-0.10352,-0.99683;
08:00:25.141,0.00244,-0.10376,-0.99634;
08:00:25.221,0.00220,-0.10352,-0.99634;
08:00:25.301,0.00220,-0.10352,-0.99658;
08:00:25.381,0.00220,-0.10352,-0.99634;
08:00:25.461,0.00195,-0.10327,-0.99683;
08:00:25.541,0.00220,-0.10352,-0.99683;
08:00:25.621,0.00195,-0.10400,-0.99634;
08:00:25.701,0.00171,-0.10400,-0.99585;
08:00:25.781,0.00244,-0.10352,-0.99561;
08:00:25.861,0.00269,-0.10303,-0.99536;
08:00:25.941,0.00195,-0.10376,-0.99683;
08:00:26.021,0.00244,-0.10400,-0.99731;
08:00:26.101,0.00220,-0.10376,-0.99707;
08:00:26.181,0.00195,-0.10400,-0.99731;
08:00:26.261,0.00244,-0.10352,-0.99658;
08:00:26.341,0.00244,-0.10327,-0.99609;
08:00:26.421,0.00244,-0.10303,-0.99609;
08:00:26.501,0.00220,-0.10352,-0.99707;
08:00:26.581,0.00244,-0.10327,-0.99536;
08:00:26.661,0.00244,-0.10352,-0.99658;
08:00:26.741,0.00269,-0.10303,-0.99609;
08:00:26.821,0.00244,-0.10303,-0.99561;
08:00:26.901,0.00220,-0.10352,-0.99609;
08:00:26.981,0.00195,-0.10376,-0.99609;
08:00:27.061,0.00195,-0.10449,-0.99634;
08:00:27.141,0.00220,-0.10376,-0.99609;
08:00:27.221,0.00220,-0.10303,-0.99658;
08:00:27.301,0.00220,-0.10352,-0.99658;
08:00:27.381,0.00220,-0.10352,-0.99609;
08:00:27.461,0.00220,-0.10400,-0.99585;
08:00:27.541,0.00171,-0.10376,-0.99634;
08:00:27.621,0.00195,-0.10376,-0.99683;
08:00:27.701,0.00220,-0.10352,-0.99634;
08:00:27.781,0.00269,-0.10327,-0.99561;
08:00:27.861,0.00269,-0.10352,-0.99658;
08:00:27.941,0.00220,-0.10303,-0.99561;
08:00:28.021,0.00195,-0.10303,-0.99658;
08:00:28.101,0.00244,-0.10278,-0.99536;
08:00:28.181,0.00244,-0.10303,-0.99536;
08:00:28.261,0.00269,-0.10352,-0.99683;
08:00:28.341,0.00269,-0.10327,-0.99658;
08:00:28.421,0.00244,-0.10303,-0.99683;
08:00:28.501,0.00220,-0.10352,-0.99634;
08:00:28.581,0.00269,-0.10327,-0.99634;
08:00:28.661,0.00220,-0.10278,-0.99561;
08:00:28.741,0.00220,-0.10303,-0.99536;
08:00:28.821,0.00244,-0.10352,-0.99585;
08:00:28.901,0.00269,-0.10376,-0.99561;
08:00:28.981,0.00293,-0.10352,-0.99561;
08:00:29.061,0.00220,-0.10376,-0.99658;
08:00:29.141,0.00244,-0.10352,-0.99658;
08:00:29.221,0.00195,-0.10327,-0.99609;
08:00:29.301,0.00195,-0.10327,-0.99561;
08:00:29.381,0.00269,-0.10303,-0.99512;
08:00:29.461,0.00269,-0.10352,-0.99561;
08:00:29.541,0.00195,-0.10352,-0.99683;
08:00:29.621,0.00220,-0.10303,-0.99585;
08:00:29.701,0.00195,-0.10303,-0.99561;
08:00:29.781,0.00244,-0.10352,-0.99609;
08:00:29.861,0.00293,-0.10376,-0.99585;
08:00:29.941,0.00171,-0.10352,-0.99707;
08:00:30.021,0.00195,-0.10400,-0.99731;
08:00:30.101,0.00220,-0.10376,-0.99658;
08:00:30.181,0.00195,-0.10327,-0.99634;
08:00:30.261,0.00195,-0.10376,-0.99683;
08:00:30.341,0.00195,-0.10400,-0.99634;
08:00:30.421,0.00195,-0.10400,-0.99707;
08:00:30.501,0.00195,-0.10400,-0.99756;
08:00:30.581,0.00195,-0.10376,-0.99683;
08:00:30.661,0.00220,-0.10352,-0.99683;
08:00:30.741,0.00220,-0.10352,-0.99634;
08:00:30.821,0.00171,-0.10400,-0.99707;
08:00:30.901,0.00195,-0.10376,-0.99707;
08:00:30.981,0.00195,-0.10400,-0.99658;
08:00:31.061,0.00146,-0.10376,-0.99609;
08:00:31.141,0.00171,-0.10400,-0.99634;
08:00:31.221,0.00171,-0.10425,-0.99658;
08:00:31.301,0.00195,-0.10425,-0.99683;
08:00:31.381,0.00122,-0.10400,-0.99658;
08:00:31.461,0.00146,-0.10400,-0.99609;
08:00:31.541,0.00195,-0.10376,-0.99634;
08:00:31.621,0.00195,-0.10376,-0.99634;
08:00:31.701,0.00220,-0.10352,-0.99609;
08:00:31.781,0.00220,-0.10327,-0.99609;
08:00:31.861,0.00269,-0.10352,-0.99561;
08:00:31.941,0.00244,-0.10327,-0.99634;
08:00:32.021,0.00220,-0.10376,-0.99609;
08:00:32.101,0.00244,-0.10352,-0.99609;
08:00:32.181,0.00269,-0.10327,-0.99609;
08:00:32.261,0.00244,-0.10327,-0.99561;
08:00:32.341,0.00244,-0.10303,-0.99609;
08:00:32.421,0.00269,-0.10327,-0.99561;
08:00:32.501,0.00195,-0.10327,-0.99634;
08:00:32.581,0.00220,-0.10327,-0.99561;
08:00:32.661,0.00269,-0.10327,-0.99658;
08:00:32.741,0.00220,-0.10327,-0.99634;
08:00:32.821,0.00195,-0.10327,-0.99609;
08:00:32.901,0.00220,-0.10400,-0.99634;
08:00:32.981,0.00244,-0.10376,-0.99683;
08:00:33.061,0.00244,-0.10327,-0.99634;
08:00:33.141,0.00220,-0.10327,-0.99585;
08:00:33.221,0.00195,-0.10327,-0.99658;
08:00:33.301,0.00269,-0.10352,-0.99512;
08:00:33.381,0.00244,-0.10303,-0.99561;
08:00:33.461,0.00220,-0.10327,-0.99634;
08:00:33.541,0.00269,-0.10327,-0.99561;
08:00:33.621,0.00220,-0.10303,-0.99585;
08:00:33.701,0.00269,-0.10254,-0.99536;
08:00:33.781,0.00244,-0.10303,-0.99561;
08:00:33.861,0.00195,-0.10327,-0.99561;
08:00:33.941,0.00195,-0.10303,-0.99561;
08:00:34.021,0.00195,-0.10352,-0.99634;
08:00:34.101,0.00269,-0.10327,-0.99536;
08:00:34.181,0.00244,-0.10400,-0.99512;
08:00:34.261,0.00220,-0.10376,-0.99585;
08:00:34.341,0.00171,-0.10400,-0.99585;
08:00:34.421,0.00244,-0.10352,-0.99609;
08:00:34.501,0.00220,-0.10376,-0.99707;
08:00:34.581,0.00195,-0.10400,-0.99683;
08:00:34.661,0.00220,-0.10327,-0.99634;
08:00:34.741,0.00195,-0.10425,-0.99683;
08:00:34.821,0.00195,-0.10376,-0.99658;
08:00:34.901,0.00220,-0.10327,-0.99658;
08:00:34.981,0.00195,-0.10376,-0.99707;
08:00:35.061,0.00171,-0.10376,-0.99707;
08:00:35.141,0.00220,-0.10327,-0.99707;
08:00:35.221,0.00195,-0.10327,-0.99683;
08:00:35.301,0.00195,-0.10376,-0.99707;
08:00:35.381,0.00171,-0.10327,-0.99585;
08:00:35.461,0.00220,-0.10352,-0.99609;
08:00:35.541,0.00244,-0.10425,-0.99609;
08:00:35.621,0.00293,-0.10352,-0.99512;
08:00:35.701,0.00293,-0.10303,-0.99536;
08:00:35.781,0.00269,-0.10327,-0.99609;
08:00:35.861,0.00220,-0.10376,-0.99683;
08:00:35.941,0.00244,-0.10303,-0.99609;
08:00:36.021,0.00220,-0.10352,-0.99658;
08:00:36.101,0.00171,-0.10425,-0.99658;
08:00:36.181,0.00171,-0.10425,-0.99658;
08:00:36.261,0.00171,-0.10352,-0.99609;
08:00:36.341,0.00220,-0.10327,-0.99536;
08:00:36.421,0.00220,-0.10327,-0.99561;
08:00:36.501,0.00244,-0.10352,-0.99561;
08:00:36.581,0.00220,-0.10327,-0.99585;
08:00:36.661,0.00195,-0.10327,-0.99609;
08:00:36.741,0.00269,-0.10400,-0.99658;
08:00:36.821,0.00244,-0.10327,-0.99609;
08:00:36.901,0.00244,-0.10352,-0.99585;
08:00:36.981,0.00244,-0.10352,-0.99585;
08:00:37.061,0.00195,-0.10303,-0.99634;
08:00:37.141,0.00195,-0.10352,-0.99609;
08:00:37.221,0.00244,-0.10327,-0.99609;
08:00:37.301,0.00220,-0.10352,-0.99683;
08:00:37.381,0.00244,-0.10376,-0.99658;
08:00:37.461,0.00244,-0.10352,-0.99609;
08:00:37.541,0.00195,-0.10303,-0.99609;
08:00:37.621,0.00195,-0.10327,-0.99634;
08:00:37.701,0.00171,-0.10327,-0.99658;
08:00:37.781,0.00220,-0.10327,-0.99634;
08:00:37.861,0.00269,-0.10352,-0.99634;
08:00:37.941,0.00269,-0.10303,-0.99561;
08:00:38.021,0.00269,-0.10352,-0.99585;
08:00:38.101,0.00269,-0.10376,-0.99561;
08:00:38.181,0.00269,-0.10352,-0.99585;
08:00:38.261,0.00244,-0.10327,-0.99707;
08:00:38.341,0.00220,-0.10303,-0.99609;
08:00:38.421,0.00195,-0.10376,-0.99536;
08:00:38.501,0.00195,-0.10425,-0.99561;
08:00:38.581,0.00269,-0.10376,-0.99609;
08:00:38.661,0.00244,-0.10352,-0.99609;
08:00:38.741,0.00220,-0.10303,-0.99585;
08:00:38.821,0.00244,-0.10303,-0.99585;
08:00:38.901,0.00244,-0.10327,-0.99585;
08:00:38.981,0.00244,-0.10278,-0.99512;
08:00:39.061,0.00195,-0.10254,-0.99634;
08:00:39.141,0.00220,-0.10303,-0.99585;
08:00:39.221,0.00269,-0.10352,-0.99536;
08:00:39.301,0.00244,-0.10327,-0.99609;
08:00:39.381,0.00269,-0.10303,-0.99512;
08:00:39.461,0.00244,-0.10278,-0.99536;
08:00:39.541,0.00244,-0.10352,-0.99609;
08:00:39.621,0.00244,-0.10400,-0.99585;
08:00:39.701,0.00220,-0.10352,-0.99585;
08:00:39.781,0.00244,-0.10352,-0.99609;
08:00:39.861,0.00244,-0.10352,-0.99561;
08:00:39.941,0.00269,-0.10278,-0.99585;
08:00:40.021,0.00269,-0.10303,-0.99561;
08:00:40.101,0.00269,-0.10303,-0.99487;
08:00:40.181,0.00269,-0.10303,-0.99536;
08:00:40.261,0.00244,-0.10254,-0.99512;
08:00:40.341,0.00269,-0.10254,-0.99463;
08:00:40.421,0.00293,-0.10352,-0.99585;
08:00:40.501,0.00269,-0.10327,-0.99561;
08:00:40.581,0.00220,-0.10303,-0.99585;
08:00:40.661,0.00244,-0.10327,-0.99683;
08:00:40.741,0.00269,-0.10352,-0.99658;
08:00:40.821,0.00244,-0.10352,-0.99609;
08:00:40.901,0.00195,-0.10327,-0.99561;
08:00:40.981,0.00220,-0.10352,-0.99683;
08:00:41.061,0.00220,-0.10352,-0.99609;
08:00:41.141,0.00220,-0.10352,-0.99585;
08:00:41.221,0.00171,-0.10352,-0.99756;
08:00:41.301,0.00171,-0.10376,-0.99683;
08:00:41.381,0.00220,-0.10400,-0.99634;
08:00:41.461,0.00220,-0.10327,-0.99609;
08:00:41.541,0.00195,-0.10352,-0.99634;
08:00:41.621,0.00195,-0.10376,-0.99609;
08:00:41.701,0.00220,-0.10327,-0.99634;
08:00:41.781,0.00171,-0.10352,-0.99683;
08:00:41.861,0.00195,-0.10400,-0.99634;
08:00:41.941,0.00195,-0.10400,-0.99634;
08:00:42.021,0.00195,-0.10376,-0.99634;
08:00:42.101,0.00195,-0.10376,-0.99609;
08:00:42.181,0.00220,-0.10327,-0.99561;
08:00:42.261,0.00195,-0.10376,-0.99683;
08:00:42.341,0.00195,-0.10376,-0.99731;
08:00:42.421,0.00195,-0.10376,-0.99683;
08:00:42.501,0.00220,-0.10327,-0.99585;
08:00:42.581,0.00244,-0.10278,-0.99585;
08:00:42.661,0.00195,-0.10327,-0.99585;
08:00:42.741,0.00269,-0.10303,-0.99536;
08:00:42.821,0.00220,-0.10327,-0.99561;
08:00:42.901,0.00195,-0.10327,-0.99585;
08:00:42.981,0.00244,-0.10303,-0.99561;
